November 24, 2017
2017-11-30 19:05:23,83.3,37.15,25.59
2017-11-30 19:35:23,273.46,39.24,23.227
2017-11-30 20:05:17,300.42,34.12,23.835
2017-11-30 20:35:18,240.38,35.88,21.881
2017-11-30 21:05:23,177.06,40.55,23.072
2017-11-30 21:35:19,152.74,38.91,25.675
2017-11-30 22:05:23,243.43,34.67,23.976
2017-11-30 22:35:28,222.74,15.85,22.908
2017-11-30 23:05:26,205.99,31.14,23.75
2017-11-30 23:35:21,122.43,38.89,23.892

December 01, 2017
2017-12-01 00:05:25,239.73,39.46,24.031
2017-12-01 00:35:28,294.66,35.8,24.831
2017-12-01 01:05:23,149.3,38.88,22.909
2017-12-01 01:35:29,128.2,38.46,22.785
2017-12-01 02:05:24,73.78,22.38,22.875
2017-12-01 02:35:27,198.86,33.66,23.207
2017-12-01 03:05:27,288.9,24.37,21.857
2017-12-01 03:35:26,207.01,35.24,24.666
2017-12-01 04:05:35,246.84,38.69,23.34
2017-12-01 04:35:38,168.94,28.15,22.216
2017-12-01 05:05:30,189.1,38.5,22.716
2017-12-01 05:34:56,371.93,39.07,24.541
2017-12-01 06:05:01,196.58,39.38,23.858
2017-12-01 06:35:05,209.45,28.03,22.639
2017-12-01 07:04:59,312.89,40.5,22.533
2017-12-01 07:35:01,283.36,38.87,23.487
2017-12-01 08:05:10,222.58,38.78,22.351
2017-12-01 08:35:02,269.52,29.08,22.48
2017-12-01 09:05:03,117.71,33.39,23.803
2017-12-01 09:35:02,113.25,39.64,24.703
2017-12-01 10:05:08,152.85,40.34,22.972
2017-12-01 10:35:08,200.05,30.83,24.133
2017-12-01 11:05:05,208.56,22.85,23.527
2017-12-01 11:35:04,295.11,38.98,22.029
2017-12-01 12:05:04,245.74,34.2,23.882
2017-12-01 12:35:10,287.69,34.83,22.373
2017-12-01 13:05:09,295.28,22.46,24.229
2017-12-01 13:35:10,177.08,32.86,22.783
2017-12-01 14:05:07,166.93,20.89,22.274
2017-12-01 14:35:09,122.32,40.84,23.003
2017-12-01 15:05:15,154.65,40.42,23.304
2017-12-01 15:45:14,124.71,29.17,22.707
2017-12-01 16:15:12,159.35,38.51,22.377
2017-12-01 16:45:12,316.19,38.45,22.817
2017-12-01 17:15:19,123.19,15.36,21.836
2017-12-01 17:45:20,224.5,41.07,24.309
2017-12-01 18:15:19,127.05,36.59,21.613
2017-12-01 18:45:16,122.45,28.26,22.682
2017-12-01 19:15:16,278.57,39.41,22.796
2017-12-01 19:45:19,179.2,38.36,23.972
2017-12-01 20:15:18,171.34,16.99,21.149
2017-12-01 20:45:22,145.38,32.8,22.116
